source	target	prediction
a student must gobble a doughnut <eos>	a student must not gobble a doughnut <eos>	a student must not gobble a doughnut <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a witch should gobble the doughnuts <eos>	a witch should not gobble the doughnuts <eos>	a witch should not gobble the doughnuts <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the wizard must eat a cake <eos>	the wizard must not eat a cake <eos>	the wizard must not eat a cake <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the professor may make the croissants <eos>	the professor may not make the croissants <eos>	the professor may not make the croissants <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor may gobble the croissants <eos>	a professor may not gobble the croissants <eos>	a professor may not gobble the croissants <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the professor should chew a pancake <eos>	the professor should not chew a pancake <eos>	the professor should not chew a pancake <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor should hide the baklava <eos>	a professor should not hide the baklava <eos>	a professor should not hide the baklava <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the wizard may make the pancake <eos>	the wizard may not make the pancake <eos>	the wizard may not make the pancake <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a wizard may hide the croissant <eos>	a wizard may not hide the croissant <eos>	a wizard may not hide the croissant <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
she must party since lupin may laugh <eos>	she must party since lupin may laugh <eos>	she must party since lupin may laugh <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a wizard must gobble the croissants <eos>	a wizard must not gobble the croissants <eos>	a wizard must not gobble the croissants <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the professor should make the cookie <eos>	the professor should not make the cookie <eos>	the professor should not make the cookie <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the professor may prepare many eclaires <eos>	the professor may not prepare many eclaires <eos>	the professor may not prepare many eclaires <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor should assemble the souffles <eos>	a professor should not assemble the souffles <eos>	a professor should not assemble the souffles <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the wizard can sprinkle the cookies <eos>	the wizard can not sprinkle the cookies <eos>	the wizard can not sprinkle the cookies <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a wizard should make a cookie <eos>	a wizard should not make a cookie <eos>	a wizard should not make a cookie <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student should arrange a chocolate <eos>	a student should not arrange a chocolate <eos>	a student should not arrange a chocolate <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor should chew the eclaires <eos>	a professor should not chew the eclaires <eos>	a professor should not chew the eclaires <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student must create the cake <eos>	a student must not create the cake <eos>	a student must not create the cake <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because mcgonagall can smile sirius can party <eos>	because mcgonagall can smile sirius can party <eos>	because mcgonagall can smile sirius can party <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the professor may prepare many chocolates <eos>	the professor may not prepare many chocolates <eos>	the professor may not prepare many chocolates <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since vernon should smile fred must swim <eos>	since vernon should smile fred must swim <eos>	since vernon should smile fred must swim <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
dobby can swim since petunia should run <eos>	dobby can swim since petunia should run <eos>	dobby can swim since petunia should run <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the student should eat the baklava <eos>	the student should not eat the baklava <eos>	the student should not eat the baklava <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor must hide the strudels <eos>	a professor must not hide the strudels <eos>	a professor must not hide the strudels <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
she may laugh since he must laugh <eos>	she may laugh since he must laugh <eos>	she may laugh since he must laugh <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor can make the eclaire <eos>	a professor can not make the eclaire <eos>	a professor can not make the eclaire <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor should create many cakes <eos>	a professor should not create many cakes <eos>	a professor should not create many cakes <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the professor can hide a pancake <eos>	the professor can not hide a pancake <eos>	the professor can not hide a pancake <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a wizard must make the souffle <eos>	a wizard must not make the souffle <eos>	a wizard must not make the souffle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the professor should assemble the cookie <eos>	the professor should not assemble the cookie <eos>	the professor should not assemble the cookie <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor must gobble the eclaires <eos>	a professor must not gobble the eclaires <eos>	a professor must not gobble the eclaires <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the student must assemble many doughnuts <eos>	the student must not assemble many doughnuts <eos>	the student must not assemble many doughnuts <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the student may create the eclaires <eos>	the student may not create the eclaires <eos>	the student may not create the eclaires <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student should make the chocolates <eos>	a student should not make the chocolates <eos>	a student should not make the chocolates <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the wizard should make the cake <eos>	the wizard should not make the cake <eos>	the wizard should not make the cake <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student should hide the pancakes <eos>	a student should not hide the pancakes <eos>	a student should not hide the pancakes <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student must gobble the doughnuts <eos>	a student must not gobble the doughnuts <eos>	a student must not gobble the doughnuts <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a witch should eat the cakes <eos>	a witch should not eat the cakes <eos>	a witch should not eat the cakes <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student may eat a strudel <eos>	a student may not eat a strudel <eos>	a student may not eat a strudel <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor may make a doughnut <eos>	a professor may not make a doughnut <eos>	a professor may not make a doughnut <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student may chew the cookie <eos>	a student may not chew the cookie <eos>	a student may not chew the cookie <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a witch may sprinkle the croissant <eos>	a witch may not sprinkle the croissant <eos>	a witch may not sprinkle the croissant <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
albus can run since lily can smile <eos>	albus can run since lily can smile <eos>	albus can run since lily can smile <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor must eat the doughnut <eos>	a professor must not eat the doughnut <eos>	a professor must not eat the doughnut <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since ginny must jump fred may wiggle <eos>	since ginny must jump fred may wiggle <eos>	since ginny must jump fred may wiggle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the professor must arrange the croissant <eos>	the professor must not arrange the croissant <eos>	the professor must not arrange the croissant <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a witch may chew the souffle <eos>	a witch may not chew the souffle <eos>	a witch may not chew the souffle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the professor must chew the cakes <eos>	the professor must not chew the cakes <eos>	the professor must not chew the cakes <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student may arrange the baklava <eos>	a student may not arrange the baklava <eos>	a student may not arrange the baklava <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor can prepare a chocolate <eos>	a professor can not prepare a chocolate <eos>	a professor can not prepare a chocolate <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the witch must sprinkle the eclaires <eos>	the witch must not sprinkle the eclaires <eos>	the witch must not sprinkle the eclaires <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a wizard must sprinkle the doughnuts <eos>	a wizard must not sprinkle the doughnuts <eos>	a wizard must not sprinkle the doughnuts <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the witch can chew the cookies <eos>	the witch can not chew the cookies <eos>	the witch can not chew the cookies <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student may hide a souffle <eos>	a student may not hide a souffle <eos>	a student may not hide a souffle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a wizard should eat the eclaire <eos>	a wizard should not eat the eclaire <eos>	a wizard should not eat the eclaire <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the wizard should create the eclaires <eos>	the wizard should not create the eclaires <eos>	the wizard should not create the eclaires <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the witch should sprinkle the strudels <eos>	the witch should not sprinkle the strudels <eos>	the witch should not sprinkle the strudels <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a wizard should assemble the croissants <eos>	a wizard should not assemble the croissants <eos>	a wizard should not assemble the croissants <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the student may arrange the strudels <eos>	the student may not arrange the strudels <eos>	the student may not arrange the strudels <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the student can assemble a baklava <eos>	the student can not assemble a baklava <eos>	the student can not assemble a baklava <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a wizard can hide the strudels <eos>	a wizard can not hide the strudels <eos>	a wizard can not hide the strudels <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a witch may chew a cookie <eos>	a witch may not chew a cookie <eos>	a witch may not chew a cookie <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student should arrange the eclaires <eos>	a student should not arrange the eclaires <eos>	a student should not arrange the eclaires <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the student can arrange the doughnuts <eos>	the student can not arrange the doughnuts <eos>	the student can not arrange the doughnuts <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the student must make a pancake <eos>	the student must not make a pancake <eos>	the student must not make a pancake <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the professor should prepare a chocolate <eos>	the professor should not prepare a chocolate <eos>	the professor should not prepare a chocolate <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
hermione may walk since ron must giggle <eos>	hermione may walk since ron must giggle <eos>	hermione may walk since ron must giggle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the professor must sprinkle many strudels <eos>	the professor must not sprinkle many strudels <eos>	the professor must not sprinkle many strudels <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the professor can sprinkle the eclaires <eos>	the professor can not sprinkle the eclaires <eos>	the professor can not sprinkle the eclaires <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
hermione must party since voldemort must swim <eos>	hermione must party since voldemort must swim <eos>	hermione must party since voldemort must swim <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because voldemort must run hermione must jump <eos>	because voldemort must run hermione must jump <eos>	because voldemort must run hermione must jump <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since petunia must hiccup voldemort can laugh <eos>	since petunia must hiccup voldemort can laugh <eos>	since petunia must hiccup voldemort can laugh <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor may gobble the chocolate <eos>	a professor may not gobble the chocolate <eos>	a professor may not gobble the chocolate <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor should create the baklava <eos>	a professor should not create the baklava <eos>	a professor should not create the baklava <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
he must smile since george can run <eos>	he must smile since george can run <eos>	he must smile since george can run <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the student should eat the pancakes <eos>	the student should not eat the pancakes <eos>	the student should not eat the pancakes <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a wizard can chew the chocolates <eos>	a wizard can not chew the chocolates <eos>	a wizard can not chew the chocolates <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the student may create the baklava <eos>	the student may not create the baklava <eos>	the student may not create the baklava <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
he may wiggle since lupin should hiccup <eos>	he may wiggle since lupin should hiccup <eos>	he may wiggle since lupin should hiccup <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the student should prepare many cakes <eos>	the student should not prepare many cakes <eos>	the student should not prepare many cakes <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor can create a souffle <eos>	a professor can not create a souffle <eos>	a professor can not create a souffle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student should hide the baklava <eos>	a student should not hide the baklava <eos>	a student should not hide the baklava <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor should chew the pancakes <eos>	a professor should not chew the pancakes <eos>	a professor should not chew the pancakes <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the wizard must chew the cookies <eos>	the wizard must not chew the cookies <eos>	the wizard must not chew the cookies <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student must create the chocolates <eos>	a student must not create the chocolates <eos>	a student must not create the chocolates <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the wizard must arrange a baklava <eos>	the wizard must not arrange a baklava <eos>	the wizard must not arrange a baklava <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor should gobble the cookie <eos>	a professor should not gobble the cookie <eos>	a professor should not gobble the cookie <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the student should prepare the eclaires <eos>	the student should not prepare the eclaires <eos>	the student should not prepare the eclaires <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the wizard may make a baklava <eos>	the wizard may not make a baklava <eos>	the wizard may not make a baklava <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student should assemble the doughnut <eos>	a student should not assemble the doughnut <eos>	a student should not assemble the doughnut <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the witch must sprinkle the souffle <eos>	the witch must not sprinkle the souffle <eos>	the witch must not sprinkle the souffle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the student must assemble the croissants <eos>	the student must not assemble the croissants <eos>	the student must not assemble the croissants <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a wizard can arrange the cakes <eos>	a wizard can not arrange the cakes <eos>	a wizard can not arrange the cakes <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the witch can eat the strudel <eos>	the witch can not eat the strudel <eos>	the witch can not eat the strudel <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because petunia should swim albus must party <eos>	because petunia should swim albus must party <eos>	because petunia should swim albus must party <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because lily must giggle mcgonagall can party <eos>	because lily must giggle mcgonagall can party <eos>	because lily must giggle mcgonagall can party <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a professor can sprinkle the pancakes <eos>	a professor can not sprinkle the pancakes <eos>	a professor can not sprinkle the pancakes <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the professor must arrange the croissants <eos>	the professor must not arrange the croissants <eos>	the professor must not arrange the croissants <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
the student can eat the eclaires <eos>	the student can not eat the eclaires <eos>	the student can not eat the eclaires <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because the student may hiccup neville should walk <eos>	because the student may hiccup neville should walk <eos>	because the student may hiccup neville should walk <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since james can hiccup a student can run <eos>	since james can hiccup a student can run <eos>	since james can hiccup a student can run <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because ginny should laugh petunia should laugh <eos>	because ginny should laugh petunia should not laugh <eos>	because ginny should laugh petunia should not laugh <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
george can party because ginny can party <eos>	george can not party because ginny can party <eos>	george can not party because ginny can party <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
petunia can party because she should run <eos>	petunia can not party because she should run <eos>	petunia can not party because she should run <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because voldemort may run lily may jump <eos>	because voldemort may run lily may not jump <eos>	because voldemort may run lily may not jump <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since draco should party she can hiccup <eos>	since draco should party she can not hiccup <eos>	since draco should party she can not hiccup <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
james may jump since mcgonagall must smile <eos>	james may not jump since mcgonagall must smile <eos>	james may not jump since mcgonagall must smile <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
snape should laugh because petunia can swim <eos>	snape should not laugh because petunia can swim <eos>	snape should not laugh because petunia can swim <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because james may run hermione must swim <eos>	because james may run hermione must not swim <eos>	because james may run hermione must not swim <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since petunia should party the student must party <eos>	since petunia should party the student must party <eos>	since petunia should party the student must party <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because draco can wiggle a professor should walk <eos>	because draco can wiggle a professor should walk <eos>	because draco can wiggle a professor should walk <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since lily must wiggle ron must walk <eos>	since lily must wiggle ron must not walk <eos>	since lily must wiggle ron must not walk <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since george can wiggle he can run <eos>	since george can wiggle he can not run <eos>	since george can wiggle he can not run <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
lily can wiggle since petunia should giggle <eos>	lily can not wiggle since petunia should giggle <eos>	lily can not wiggle since petunia should giggle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
voldemort must swim since the professor must swim <eos>	voldemort must swim since the professor must swim <eos>	voldemort must swim since the professor must swim <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
petunia must giggle because a wizard must wiggle <eos>	petunia must giggle because a wizard must wiggle <eos>	petunia must giggle because a wizard must wiggle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because snape must party voldemort should laugh <eos>	because snape must party voldemort should not laugh <eos>	because snape must party voldemort should not laugh <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since dobby should hiccup a professor may giggle <eos>	since dobby should hiccup a professor may giggle <eos>	since dobby should hiccup a professor may giggle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because a professor should run he can run <eos>	because a professor should run he can run <eos>	because a professor should run he can run <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
lily should hiccup because draco should laugh <eos>	lily should not hiccup because draco should laugh <eos>	lily should not hiccup because draco should laugh <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because the professor should jump albus must wiggle <eos>	because the professor should jump albus must wiggle <eos>	because the professor should jump albus must wiggle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because harry should laugh albus must smile <eos>	because harry should laugh albus must not smile <eos>	because harry should laugh albus must not smile <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since george should walk george should party <eos>	since george should walk george should not party <eos>	since george should walk george should not party <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student must giggle because sirius should smile <eos>	a student must giggle because sirius should smile <eos>	a student must giggle because sirius should smile <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
vernon should swim since a professor should party <eos>	vernon should swim since a professor should party <eos>	vernon should swim since a professor should party <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since ginny should giggle lily may jump <eos>	since ginny should giggle lily may not jump <eos>	since ginny should giggle lily may not jump <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
petunia should hiccup since harry should jump <eos>	petunia should not hiccup since harry should jump <eos>	petunia should not hiccup since harry should jump <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since fred must laugh harry may run <eos>	since fred must laugh harry may not run <eos>	since fred must laugh harry may not run <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
albus must party because neville can swim <eos>	albus must not party because neville can swim <eos>	albus must not party because neville can swim <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because vernon can smile dobby may jump <eos>	because vernon can smile dobby may not jump <eos>	because vernon can smile dobby may not jump <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since sirius should walk harry can wiggle <eos>	since sirius should walk harry can not wiggle <eos>	since sirius should walk harry can not wiggle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a wizard may giggle since dobby should wiggle <eos>	a wizard may giggle since dobby should wiggle <eos>	a wizard may giggle since dobby should wiggle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
because sirius should giggle the professor should party <eos>	because sirius should giggle the professor should party <eos>	because sirius should giggle the professor should party <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
lupin can party since he can jump <eos>	lupin can not party since he can jump <eos>	lupin can not party since he can jump <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since the professor should hiccup albus should smile <eos>	since the professor should hiccup albus should smile <eos>	since the professor should hiccup albus should smile <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since snape may walk the student should smile <eos>	since snape may walk the student should smile <eos>	since snape may walk the student should smile <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
james can swim since albus should party <eos>	james can not swim since albus should party <eos>	james can not swim since albus should party <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
james may smile since he should run <eos>	james may not smile since he should run <eos>	james may not smile since he should run <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
hagrid can walk since lily can party <eos>	hagrid can not walk since lily can party <eos>	hagrid can not walk since lily can party <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
hermione can run because neville must wiggle <eos>	hermione can not run because neville must wiggle <eos>	hermione can not run because neville must wiggle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since he must party the professor must wiggle <eos>	since he must party the professor must wiggle <eos>	since he must party the professor must wiggle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
snape may smile since the wizard should jump <eos>	snape may smile since the wizard should jump <eos>	snape may smile since the wizard should jump <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since lupin must party she may wiggle <eos>	since lupin must party she may not wiggle <eos>	since lupin must party she may not wiggle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
a student must swim because george must laugh <eos>	a student must swim because george must laugh <eos>	a student must swim because george must laugh <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since sirius can giggle sirius can giggle <eos>	since sirius can giggle sirius can not giggle <eos>	since sirius can giggle sirius can not giggle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
albus must laugh since the student should giggle <eos>	albus must laugh since the student should giggle <eos>	albus must laugh since the student should giggle <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
since hagrid should hiccup the professor should walk <eos>	since hagrid should hiccup the professor should walk <eos>	since hagrid should hiccup the professor should walk <eos> swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim swim
