source	target	prediction
winnifred likes winnifred	like ( winnifred , winnifred )	like ( winnifred , winnifred )
winnifred likes tracy	like ( winnifred , tracy )	like ( winnifred , tracy )
winnifred likes neha	like ( winnifred , neha )	like ( winnifred , neha )
winnifred likes lewis	like ( winnifred , lewis )	like ( winnifred , lewis )
winnifred throws lewis	throw ( winnifred , lewis )	throw ( winnifred , lewis )
winnifred throws katherine	throw ( winnifred , katherine )	throw ( winnifred , katherine )
winnifred dislikes samuel	dislike ( winnifred , samuel )	dislike ( winnifred , samuel )
winnifred dislikes john	dislike ( winnifred , john )	dislike ( winnifred , john )
winnifred dislikes francis	dislike ( winnifred , francis )	dislike ( winnifred , francis )
winnifred throws winnifred	throw ( winnifred , winnifred )	throw ( winnifred , winnifred )
winnifred throws victor	throw ( winnifred , victor )	throw ( winnifred , victor )
winnifred throws patricia	throw ( winnifred , patricia )	throw ( winnifred , patricia )
winnifred throws neha	throw ( winnifred , neha )	throw ( winnifred , neha )
winnifred throws margaret	throw ( winnifred , margaret )	throw ( winnifred , margaret )
winnifred knows quinn	know ( winnifred , quinn )	know ( winnifred , quinn )
winnifred knows grace	know ( winnifred , grace )	know ( winnifred , grace )
winnifred knows daniel	know ( winnifred , daniel )	know ( winnifred , daniel )
winnifred notices ursula	notice ( winnifred , ursula )	notice ( winnifred , ursula )
winnifred notices john	notice ( winnifred , john )	notice ( winnifred , john )
xerxes meets ursula	meet ( xerxes , ursula )	meet ( xerxes , ursula )
xerxes meets francis	meet ( xerxes , francis )	meet ( xerxes , francis )
xerxes sees rachael	see ( xerxes , rachael )	see ( xerxes , rachael )
xerxes sees grace	see ( xerxes , grace )	see ( xerxes , grace )
winnifred knows ursula	know ( winnifred , ursula )	know ( winnifred , ursula )
xerxes notices rachael	notice ( xerxes , rachael )	notice ( xerxes , rachael )
xerxes notices henry	notice ( xerxes , henry )	notice ( xerxes , henry )
xerxes likes neha	like ( xerxes , neha )	like ( xerxes , neha )
xerxes likes margaret	like ( xerxes , margaret )	like ( xerxes , margaret )
xerxes meets xerxes	meet ( xerxes , xerxes )	meet ( xerxes , xerxes )
xerxes sees himself	see ( xerxes , xerxes )	see ( xerxes , xerxes )
xerxes knows xerxes	know ( xerxes , xerxes )	know ( xerxes , xerxes )
xerxes knows tracy	know ( xerxes , tracy )	know ( xerxes , tracy )
xerxes knows neha	know ( xerxes , neha )	know ( xerxes , neha )
xerxes notices samuel	notice ( xerxes , samuel )	notice ( xerxes , samuel )
yvette sees tracy	see ( yvettte , tracy )	see ( yvettte , tracy )
yvette sees samuel	see ( yvettte , samuel )	see ( yvettte , samuel )
yvette sees alice	see ( yvettte , alice )	see ( yvettte , alice )
xerxes likes himself	like ( xerxes , xerxes )	like ( xerxes , xerxes )
xerxes meets himself	meet ( xerxes , xerxes )	meet ( xerxes , xerxes )
yvette dislikes isla	dislike ( yvettte , isla )	dislike ( yvettte , isla )
yvette likes lewis	like ( yvettte , lewis )	like ( yvettte , lewis )
yvette likes bob	like ( yvettte , bob )	like ( yvettte , bob )
yvette meets xerxes	meet ( yvettte , xerxes )	meet ( yvettte , xerxes )
yvette sees ursula	see ( yvettte , ursula )	see ( yvettte , ursula )
yvette notices rachael	notice ( yvettte , rachael )	notice ( yvettte , rachael )
yvette throws yvette	throw ( yvettte , yvettte )	throw ( yvettte , yvettte )
yvette throws katherine	throw ( yvettte , katherine )	throw ( yvettte , katherine )
yvette throws alice	throw ( yvettte , alice )	throw ( yvettte , alice )
yvette dislikes ursula	dislike ( yvettte , ursula )	dislike ( yvettte , ursula )
zelda meets oswald	meet ( zelda , oswald )	meet ( zelda , oswald )
zelda meets eliza	meet ( zelda , eliza )	meet ( zelda , eliza )
zelda sees victor	see ( zelda , victor )	see ( zelda , victor )
yvette notices herself	notice ( yvettte , yvettte )	notice ( yvettte , yvettte )
yvette knows eliza	know ( yvettte , eliza )	know ( yvettte , eliza )
zelda dislikes eliza	dislike ( zelda , eliza )	dislike ( zelda , eliza )
zelda dislikes daniel	dislike ( zelda , daniel )	dislike ( zelda , daniel )
zelda likes eliza	like ( zelda , eliza )	like ( zelda , eliza )
zelda likes claire	like ( zelda , claire )	like ( zelda , claire )
zelda likes alice	like ( zelda , alice )	like ( zelda , alice )
zelda throws lewis	throw ( zelda , lewis )	throw ( zelda , lewis )
zelda throws claire	throw ( zelda , claire )	throw ( zelda , claire )
zelda dislikes samuel	dislike ( zelda , samuel )	dislike ( zelda , samuel )
zelda dislikes rachael	dislike ( zelda , rachael )	dislike ( zelda , rachael )
zelda dislikes henry	dislike ( zelda , henry )	dislike ( zelda , henry )
zelda knows winnifred	know ( zelda , winnifred )	know ( zelda , winnifred )
zelda notices oswald	notice ( zelda , oswald )	notice ( zelda , oswald )
zelda notices lewis	notice ( zelda , lewis )	notice ( zelda , lewis )
zelda throws yvette	throw ( zelda , yvettte )	throw ( zelda , yvettte )
