source	target	prediction
harry may walk <eos>	harry may walk <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
harry can walk <eos>	harry can walk <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
hiccup may walk <eos>	hiccup may walk <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he may wiggle <eos>	he may wiggle <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
draco must run <eos>	draco must run <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily can run <eos>	lily can run <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
ron may jump <eos>	ron may jump <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
snape may walk <eos>	snape may walk <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
hagrid can run <eos>	hagrid can run <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
giggle can jump <eos>	giggle can jump <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily must swim <eos>	lily must swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
ron must run <eos>	ron must run <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she must run <eos>	she must run <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she may run <eos>	she may run <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
albus may jump <eos>	albus may jump <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
draco can run <eos>	draco can run <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she should run <eos>	she should run <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he may fred <eos>	he may fred <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
hiccup may swim <eos>	hiccup may swim <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
smile can party <eos>	smile can party <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
hiccup can jump <eos>	hiccup can jump <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she may fred <eos>	she may fred <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
ron can dobby <eos>	ron can dobby <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
draco may swim <eos>	draco may swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he should run <eos>	he should run <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily must jump <eos>	lily must jump <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
albus can swim <eos>	albus can swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
smile must run <eos>	smile must run <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
harry can swim <eos>	harry can swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
snape can walk <eos>	snape can walk <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he should swim <eos>	he should swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
ron can laugh <eos>	ron can laugh <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he must run <eos>	he must run <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
draco may walk <eos>	draco may walk <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he must laugh <eos>	he must laugh <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
draco can swim <eos>	draco can swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily can walk <eos>	lily can walk <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
ron may fred <eos>	ron may fred <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he may walk <eos>	he may walk <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
giggle may jump <eos>	giggle may jump <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he should walk <eos>	he should walk <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he can wiggle <eos>	he can wiggle <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he should run <eos>	he should run <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she may party <eos>	she may party <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
snape may run <eos>	snape may run <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she may james <eos>	she may james <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
ron may swim <eos>	ron may swim <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily can swim <eos>	lily can swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
george may run <eos>	george may run <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he can wiggle <eos>	he can wiggle <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he should jump <eos>	he should jump <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she must swim <eos>	she must swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she should run <eos>	she should run <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he should jump <eos>	he should jump <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she must party <eos>	she must party <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
smile can swim <eos>	smile can swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
draco may walk <eos>	draco may walk <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he must walk <eos>	he must walk <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily can swim <eos>	lily can swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she must walk <eos>	she must walk <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lupin may walk <eos>	lupin may walk <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he must laugh <eos>	he must laugh <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
george can run <eos>	george can run <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
harry may swim <eos>	harry may swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
albus may walk <eos>	albus may walk <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
giggle can swim <eos>	giggle can swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
ginny can swim <eos>	ginny can swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily can laugh <eos>	lily can laugh <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lupin may swim <eos>	lupin may swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he must dobby <eos>	he must dobby <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he can dobby <eos>	he can dobby <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she can jump <eos>	she can jump <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she must walk <eos>	she must walk <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily can party <eos>	lily can party <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she must party <eos>	she must party <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she can wiggle <eos>	she can wiggle <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she must swim <eos>	she must swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
ron can james <eos>	ron can james <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily can fred <eos>	lily can fred <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
smile can swim <eos>	smile can swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
albus can walk <eos>	albus can walk <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
hiccup must run <eos>	hiccup must run <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he may fred <eos>	he may fred <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
smile must walk <eos>	smile must walk <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she can party <eos>	she can party <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she can wiggle <eos>	she can wiggle <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
snape may walk <eos>	snape may walk <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
hiccup may walk <eos>	hiccup may walk <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
draco can run <eos>	draco can run <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
ron can jump <eos>	ron can jump <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
hiccup can swim <eos>	hiccup can swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
albus may jump <eos>	albus may jump <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he must laugh <eos>	he must laugh <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lupin may swim <eos>	lupin may swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lupin may swim <eos>	lupin may swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he may swim <eos>	he may swim <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily can fred <eos>	lily can fred <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
snape may swim <eos>	snape may swim <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she must jump <eos>	she must jump <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
ron can fred <eos>	ron can fred <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he must party <eos>	he must party <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
ron must swim <eos>	ron must swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily may swim <eos>	lily may swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
draco can run <eos>	draco can run <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
snape may run <eos>	snape may run <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she must party <eos>	she must party <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
albus can walk <eos>	albus can walk <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
george can run <eos>	george can run <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she must swim <eos>	she must swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily can walk <eos>	lily can walk <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he must jump <eos>	he must jump <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily may run <eos>	lily may run <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he must dobby <eos>	he must dobby <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily may walk <eos>	lily may walk <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
giggle can jump <eos>	giggle can jump <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he must swim <eos>	he must swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily must walk <eos>	lily must walk <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
albus must run <eos>	albus must run <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he may laugh <eos>	he may laugh <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he can fred <eos>	he can fred <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
hagrid may run <eos>	hagrid may run <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
harry must run <eos>	harry must run <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he may laugh <eos>	he may laugh <eos>	he may run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she can run <eos>	she can run <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lily can swim <eos>	lily can swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
snape must run <eos>	snape must run <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he must dobby <eos>	he must dobby <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
he can party <eos>	he can party <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she must fred <eos>	she must fred <eos>	he must run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she can wiggle <eos>	she can wiggle <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
she must laugh <eos>	she must laugh <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
lupin can swim <eos>	lupin can swim <eos>	he can run <eos> vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon vernon
