source	target	prediction
every turtle near alice dislikes yvette	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> dislike ( x , yvettte ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> dislike ( x , yvettte ) )
every turtle near alice dislikes winnifred	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> dislike ( x , winnifred ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> dislike ( x , winnifred ) )
every turtle near alice dislikes neha	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> dislike ( x , neha ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> dislike ( x , neha ) )
every turtle near alice dislikes lewis	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> dislike ( x , lewis ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> dislike ( x , lewis ) )
every turtle near alice dislikes grace	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> dislike ( x , grace ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> dislike ( x , grace ) )
every turtle near alice knows margaret	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> know ( x , margaret ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> know ( x , margaret ) )
every turtle near alice notices neha	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> notice ( x , neha ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> notice ( x , neha ) )
every turtle near alice throws yvette	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> throw ( x , yvettte ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> throw ( x , yvettte ) )
every turtle near alice throws ursula	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> throw ( x , ursula ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> throw ( x , ursula ) )
every turtle near alice throws oswald	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> throw ( x , oswald ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> throw ( x , oswald ) )
every turtle near alice sees quinn	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> see ( x , quinn ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> see ( x , quinn ) )
every turtle near alice sees neha	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> see ( x , neha ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> see ( x , neha ) )
every turtle near alice sees john	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> see ( x , john ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> see ( x , john ) )
every turtle near alice sees claire	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> see ( x , claire ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> see ( x , claire ) )
every turtle near alice knows oswald	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> know ( x , oswald ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> know ( x , oswald ) )
every turtle near alice meets winnifred	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> meet ( x , winnifred ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> meet ( x , winnifred ) )
every turtle near alice meets isla	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> meet ( x , isla ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> meet ( x , isla ) )
every turtle near alice meets claire	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> meet ( x , claire ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> meet ( x , claire ) )
every turtle near alice sees zelda	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> see ( x , zelda ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> see ( x , zelda ) )
every turtle near alice sees yvette	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> see ( x , yvettte ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> see ( x , yvettte ) )
every turtle near alice dislikes samuel	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> dislike ( x , samuel ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> dislike ( x , samuel ) )
every turtle near alice likes samuel	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> like ( x , samuel ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> like ( x , samuel ) )
every turtle near alice likes patricia	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> like ( x , patricia ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> like ( x , patricia ) )
every turtle near alice likes henry	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> like ( x , henry ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> like ( x , henry ) )
every turtle near alice likes grace	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> like ( x , grace ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> like ( x , grace ) )
every turtle near alice notices victor	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> notice ( x , victor ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> notice ( x , victor ) )
every turtle near alice notices eliza	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> notice ( x , eliza ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> notice ( x , eliza ) )
every turtle near alice throws zelda	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> throw ( x , zelda ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> throw ( x , zelda ) )
every turtle near alice throws winnifred	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> throw ( x , winnifred ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> throw ( x , winnifred ) )
every turtle near alice throws tracy	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> throw ( x , tracy ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> throw ( x , tracy ) )
every turtle near bob sees daniel	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , daniel ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , daniel ) )
every turtle near alice knows ursula	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> know ( x , ursula ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> know ( x , ursula ) )
every turtle near alice knows lewis	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> know ( x , lewis ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> know ( x , lewis ) )
every turtle near alice knows katherine	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> know ( x , katherine ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> know ( x , katherine ) )
every turtle near alice notices yvette	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> notice ( x , yvettte ) )	all x . ( ( turtle ( x ) & near ( x , alice ) ) -> notice ( x , yvettte ) )
every turtle near bob meets quinn	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> meet ( x , quinn ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> meet ( x , quinn ) )
every turtle near bob meets neha	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> meet ( x , neha ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> meet ( x , neha ) )
every turtle near bob sees tracy	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , tracy ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , tracy ) )
every turtle near bob sees oswald	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , oswald ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , oswald ) )
every turtle near bob sees neha	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , neha ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , neha ) )
every turtle near bob dislikes winnifred	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> dislike ( x , winnifred ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> dislike ( x , winnifred ) )
every turtle near bob dislikes rachael	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> dislike ( x , rachael ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> dislike ( x , rachael ) )
every turtle near bob dislikes neha	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> dislike ( x , neha ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> dislike ( x , neha ) )
every turtle near bob meets winnifred	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> meet ( x , winnifred ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> meet ( x , winnifred ) )
every turtle near bob meets ursula	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> meet ( x , ursula ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> meet ( x , ursula ) )
every turtle near bob knows francis	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> know ( x , francis ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> know ( x , francis ) )
every turtle near bob notices zelda	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> notice ( x , zelda ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> notice ( x , zelda ) )
every turtle near bob throws rachael	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> throw ( x , rachael ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> throw ( x , rachael ) )
every turtle near bob throws daniel	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> throw ( x , daniel ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> throw ( x , daniel ) )
every turtle near bob throws bob	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> throw ( x , bob ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> throw ( x , bob ) )
every turtle near bob sees patricia	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , patricia ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , patricia ) )
every turtle near bob sees daniel	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , daniel ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , daniel ) )
every turtle near bob likes herself	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> like ( x , x ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> like ( x , bob ) )
every turtle near bob meets herself	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> meet ( x , x ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> meet ( x , bob ) )
every turtle near bob knows quinn	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> know ( x , quinn ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> know ( x , quinn ) )
every turtle near bob likes xerxes	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> like ( x , xerxes ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> like ( x , xerxes ) )
every turtle near bob likes victor	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> like ( x , victor ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> like ( x , victor ) )
every turtle near bob likes neha	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> like ( x , neha ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> like ( x , neha ) )
every turtle near bob meets claire	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> meet ( x , claire ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> meet ( x , claire ) )
every turtle near bob sees victor	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , victor ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> see ( x , victor ) )
every turtle near bob knows claire	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> know ( x , claire ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> know ( x , claire ) )
every turtle near bob notices oswald	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> notice ( x , oswald ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> notice ( x , oswald ) )
every turtle near bob throws quinn	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> throw ( x , quinn ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> throw ( x , quinn ) )
every turtle near bob throws neha	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> throw ( x , neha ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> throw ( x , neha ) )
every turtle near bob throws isla	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> throw ( x , isla ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> throw ( x , isla ) )
every turtle near claire meets oswald	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> meet ( x , oswald ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> meet ( x , oswald ) )
every turtle near claire meets grace	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> meet ( x , grace ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> meet ( x , grace ) )
every turtle near claire sees patricia	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> see ( x , patricia ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> see ( x , patricia ) )
every turtle near claire sees oswald	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> see ( x , oswald ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> see ( x , oswald ) )
every turtle near bob knows victor	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> know ( x , victor ) )	all x . ( ( turtle ( x ) & near ( x , bob ) ) -> know ( x , victor ) )
every turtle near claire dislikes lewis	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , lewis ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , lewis ) )
every turtle near claire dislikes katherine	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , katherine ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , katherine ) )
every turtle near claire dislikes henry	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , henry ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , henry ) )
every turtle near claire likes samuel	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> like ( x , samuel ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> like ( x , samuel ) )
every turtle near claire meets victor	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> meet ( x , victor ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> meet ( x , victor ) )
every turtle near claire knows eliza	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> know ( x , eliza ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> know ( x , eliza ) )
every turtle near claire knows claire	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> know ( x , claire ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> know ( x , claire ) )
every turtle near claire notices john	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> notice ( x , john ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> notice ( x , john ) )
every turtle near claire dislikes rachael	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , rachael ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , rachael ) )
every turtle near claire dislikes oswald	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , oswald ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , oswald ) )
every turtle near claire likes lewis	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> like ( x , lewis ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> like ( x , lewis ) )
every turtle near claire meets ursula	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> meet ( x , ursula ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> meet ( x , ursula ) )
every turtle near claire meets francis	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> meet ( x , francis ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> meet ( x , francis ) )
every turtle near claire meets eliza	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> meet ( x , eliza ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> meet ( x , eliza ) )
every turtle near claire sees francis	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> see ( x , francis ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> see ( x , francis ) )
every turtle near claire throws quinn	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> throw ( x , quinn ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> throw ( x , quinn ) )
every turtle near claire dislikes neha	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , neha ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , neha ) )
every turtle near claire dislikes isla	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , isla ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , isla ) )
every turtle near claire dislikes grace	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , grace ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> dislike ( x , grace ) )
every turtle near claire likes patricia	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> like ( x , patricia ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> like ( x , patricia ) )
every turtle near claire knows francis	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> know ( x , francis ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> know ( x , francis ) )
every turtle near claire knows daniel	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> know ( x , daniel ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> know ( x , daniel ) )
every turtle near claire notices zelda	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> notice ( x , zelda ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> notice ( x , zelda ) )
every turtle near claire notices lewis	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> notice ( x , lewis ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> notice ( x , lewis ) )
every turtle near claire throws ursula	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> throw ( x , ursula ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> throw ( x , ursula ) )
every turtle near daniel sees quinn	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> see ( x , quinn ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> see ( x , quinn ) )
every turtle near daniel sees oswald	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> see ( x , oswald ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> see ( x , oswald ) )
every turtle near daniel sees lewis	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> see ( x , lewis ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> see ( x , lewis ) )
every turtle near claire knows zelda	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> know ( x , zelda ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> know ( x , zelda ) )
every turtle near claire knows patricia	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> know ( x , patricia ) )	all x . ( ( turtle ( x ) & near ( x , claire ) ) -> know ( x , patricia ) )
every turtle near daniel likes quinn	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , quinn ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , quinn ) )
every turtle near daniel likes john	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , john ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , john ) )
every turtle near daniel likes claire	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , claire ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , claire ) )
every turtle near daniel likes alice	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , alice ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , alice ) )
every turtle near daniel sees ursula	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> see ( x , ursula ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> see ( x , ursula ) )
every turtle near daniel knows alice	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , alice ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , alice ) )
every turtle near daniel notices daniel	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> notice ( x , daniel ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> notice ( x , daniel ) )
every turtle near daniel notices claire	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> notice ( x , claire ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> notice ( x , claire ) )
every turtle near daniel throws winnifred	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> throw ( x , winnifred ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> throw ( x , winnifred ) )
every turtle near daniel throws eliza	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> throw ( x , eliza ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> throw ( x , eliza ) )
every turtle near daniel throws herself	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> throw ( x , x ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> throw ( x , bob ) )
every turtle near daniel likes himself	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , x ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , daniel ) )
every turtle near daniel knows oswald	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , oswald ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , oswald ) )
every turtle near daniel knows lewis	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , lewis ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , lewis ) )
every turtle near daniel knows bob	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , bob ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , bob ) )
every turtle near daniel likes grace	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , grace ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , grace ) )
every turtle near daniel likes alice	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , alice ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> like ( x , alice ) )
every turtle near daniel sees patricia	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> see ( x , patricia ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> see ( x , patricia ) )
every turtle near daniel knows himself	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , x ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , isla ) )
every turtle near daniel notices herself	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> notice ( x , x ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> notice ( x , daniel ) )
every turtle near daniel notices patricia	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> notice ( x , patricia ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> notice ( x , patricia ) )
every turtle near daniel throws patricia	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> throw ( x , patricia ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> throw ( x , patricia ) )
every turtle near daniel throws john	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> throw ( x , john ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> throw ( x , john ) )
every turtle near daniel dislikes neha	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> dislike ( x , neha ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> dislike ( x , neha ) )
every turtle near daniel dislikes eliza	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> dislike ( x , eliza ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> dislike ( x , eliza ) )
every turtle near eliza sees eliza	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> see ( x , eliza ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> see ( x , eliza ) )
every turtle near daniel knows victor	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , victor ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , victor ) )
every turtle near daniel knows john	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , john ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , john ) )
every turtle near daniel knows henry	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , henry ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> know ( x , henry ) )
every turtle near daniel notices winnifred	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> notice ( x , winnifred ) )	all x . ( ( turtle ( x ) & near ( x , daniel ) ) -> notice ( x , winnifred ) )
every turtle near eliza likes victor	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> like ( x , victor ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> like ( x , victor ) )
every turtle near eliza meets grace	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> meet ( x , grace ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> meet ( x , grace ) )
every turtle near eliza meets francis	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> meet ( x , francis ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> meet ( x , francis ) )
every turtle near eliza meets eliza	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> meet ( x , eliza ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> meet ( x , eliza ) )
every turtle near eliza sees henry	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> see ( x , henry ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> see ( x , henry ) )
every turtle near eliza throws oswald	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> throw ( x , oswald ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> throw ( x , oswald ) )
every turtle near eliza throws francis	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> throw ( x , francis ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> throw ( x , francis ) )
every turtle near eliza throws daniel	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> throw ( x , daniel ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> throw ( x , daniel ) )
every turtle near eliza dislikes henry	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> dislike ( x , henry ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> dislike ( x , henry ) )
every turtle near eliza dislikes eliza	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> dislike ( x , eliza ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> dislike ( x , eliza ) )
every turtle near eliza meets henry	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> meet ( x , henry ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> meet ( x , henry ) )
every turtle near eliza sees patricia	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> see ( x , patricia ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> see ( x , patricia ) )
every turtle near eliza sees claire	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> see ( x , claire ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> see ( x , claire ) )
every turtle near eliza throws himself	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> throw ( x , x ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> throw ( x , bob ) )
every turtle near eliza knows katherine	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> know ( x , katherine ) )	all x . ( ( turtle ( x ) & near ( x , eliza ) ) -> know ( x , katherine ) )
